"(50, 0.0001, 0, 10)",0.09995918367346938,0.102
"(50, 0.0001, 50, 10)",0.09973469387755102,0.113
"(50, 0.0001, 100, 10)",0.09995918367346938,0.102
"(50, 0.0001, 0, 15)",0.09961224489795918,0.119
"(50, 0.0001, 50, 15)",0.09985714285714285,0.107
"(50, 0.0001, 100, 15)",0.09961224489795918,0.119
"(50, 0.0001, 0, 20)",0.10004081632653061,0.098
"(50, 0.0001, 50, 20)",0.09975510204081632,0.112
"(50, 0.0001, 100, 20)",0.09985714285714285,0.107
"(50, 0.0005, 0, 10)",0.09973469387755102,0.113
"(50, 0.0005, 50, 10)",0.09989795918367347,0.105
"(50, 0.0005, 100, 10)",0.09961224489795918,0.119
"(50, 0.0005, 0, 15)",0.09961224489795918,0.119
"(50, 0.0005, 50, 15)",0.09961224489795918,0.119
"(50, 0.0005, 100, 15)",0.09985714285714285,0.107
"(50, 0.0005, 0, 20)",0.108,0.123
"(50, 0.0005, 50, 20)",0.16785714285714284,0.167
"(50, 0.0005, 100, 20)",0.17230612244897958,0.156
"(50, 0.001, 0, 10)",0.09977551020408164,0.119
"(50, 0.001, 50, 10)",0.09840816326530612,0.119
"(50, 0.001, 100, 10)",0.09989795918367347,0.105
"(50, 0.001, 0, 15)",0.1553469387755102,0.173
"(50, 0.001, 50, 15)",0.14473469387755103,0.13
"(50, 0.001, 100, 15)",0.09975510204081632,0.112
"(50, 0.001, 0, 20)",0.18120408163265306,0.173
"(50, 0.001, 50, 20)",0.15757142857142858,0.131
"(50, 0.001, 100, 20)",0.1469387755102041,0.141
"(50, 0.005, 0, 10)",0.2819591836734694,0.279
"(50, 0.005, 50, 10)",0.2672040816326531,0.284
"(50, 0.005, 100, 10)",0.2772857142857143,0.289
"(50, 0.005, 0, 15)",0.2979183673469388,0.302
"(50, 0.005, 50, 15)",0.29922448979591837,0.302
"(50, 0.005, 100, 15)",0.30983673469387757,0.3
"(50, 0.005, 0, 20)",0.3313061224489796,0.325
"(50, 0.005, 50, 20)",0.33616326530612245,0.318
"(50, 0.005, 100, 20)",0.33710204081632655,0.318
"(50, 0.01, 0, 10)",0.3747142857142857,0.363
"(50, 0.01, 50, 10)",0.3773877551020408,0.369
"(50, 0.01, 100, 10)",0.37295918367346936,0.36
"(50, 0.01, 0, 15)",0.42387755102040814,0.422
"(50, 0.01, 50, 15)",0.43048979591836734,0.419
"(50, 0.01, 100, 15)",0.42781632653061225,0.423
"(50, 0.01, 0, 20)",0.4510816326530612,0.437
"(50, 0.01, 50, 20)",0.45563265306122447,0.436
"(50, 0.01, 100, 20)",0.4512857142857143,0.438
"(50, 0.05, 0, 10)",0.5286326530612245,0.523
"(50, 0.05, 50, 10)",0.5301224489795918,0.52
"(50, 0.05, 100, 10)",0.5267551020408163,0.521
"(50, 0.05, 0, 15)",0.5383877551020408,0.533
"(50, 0.05, 50, 15)",0.5388571428571428,0.53
"(50, 0.05, 100, 15)",0.521673469387755,0.521
"(50, 0.05, 0, 20)",0.5415714285714286,0.528
"(50, 0.05, 50, 20)",0.5432857142857143,0.528
"(50, 0.05, 100, 20)",0.5441020408163265,0.534
"(100, 0.0001, 0, 10)",0.09995918367346938,0.102
"(100, 0.0001, 50, 10)",0.09975510204081632,0.112
"(100, 0.0001, 100, 10)",0.09961224489795918,0.119
"(100, 0.0001, 0, 15)",0.09961224489795918,0.119
"(100, 0.0001, 50, 15)",0.1210204081632653,0.1
"(100, 0.0001, 100, 15)",0.09973469387755102,0.113
"(100, 0.0001, 0, 20)",0.09595918367346938,0.089
"(100, 0.0001, 50, 20)",0.09973469387755102,0.113
"(100, 0.0001, 100, 20)",0.09985714285714285,0.107
"(100, 0.0005, 0, 10)",0.09973469387755102,0.113
"(100, 0.0005, 50, 10)",0.09973469387755102,0.113
"(100, 0.0005, 100, 10)",0.1110204081632653,0.114
"(100, 0.0005, 0, 15)",0.16281632653061223,0.18
"(100, 0.0005, 50, 15)",0.09975510204081632,0.112
"(100, 0.0005, 100, 15)",0.09961224489795918,0.119
"(100, 0.0005, 0, 20)",0.09975510204081632,0.112
"(100, 0.0005, 50, 20)",0.15340816326530612,0.132
"(100, 0.0005, 100, 20)",0.10002040816326531,0.119
"(100, 0.001, 0, 10)",0.10024489795918368,0.108
"(100, 0.001, 50, 10)",0.09961224489795918,0.119
"(100, 0.001, 100, 10)",0.09961224489795918,0.119
"(100, 0.001, 0, 15)",0.16757142857142857,0.146
"(100, 0.001, 50, 15)",0.10504081632653062,0.122
"(100, 0.001, 100, 15)",0.16077551020408162,0.146
"(100, 0.001, 0, 20)",0.21038775510204083,0.2
"(100, 0.001, 50, 20)",0.1840816326530612,0.178
"(100, 0.001, 100, 20)",0.16316326530612246,0.137
"(100, 0.005, 0, 10)",0.29053061224489796,0.294
"(100, 0.005, 50, 10)",0.2906326530612245,0.296
"(100, 0.005, 100, 10)",0.2953469387755102,0.294
"(100, 0.005, 0, 15)",0.32220408163265307,0.319
"(100, 0.005, 50, 15)",0.28389795918367344,0.309
"(100, 0.005, 100, 15)",0.30920408163265306,0.312
"(100, 0.005, 0, 20)",0.3368163265306122,0.329
"(100, 0.005, 50, 20)",0.35091836734693876,0.341
"(100, 0.005, 100, 20)",0.34520408163265304,0.324
"(100, 0.01, 0, 10)",0.3950204081632653,0.389
"(100, 0.01, 50, 10)",0.39318367346938776,0.384
"(100, 0.01, 100, 10)",0.3956938775510204,0.384
"(100, 0.01, 0, 15)",0.4257142857142857,0.422
"(100, 0.01, 50, 15)",0.4402857142857143,0.426
"(100, 0.01, 100, 15)",0.4426938775510204,0.433
"(100, 0.01, 0, 20)",0.45885714285714285,0.45
"(100, 0.01, 50, 20)",0.4646734693877551,0.447
"(100, 0.01, 100, 20)",0.4583265306122449,0.447
"(100, 0.05, 0, 10)",0.5208367346938776,0.52
"(100, 0.05, 50, 10)",0.5203061224489796,0.519
"(100, 0.05, 100, 10)",0.5171836734693878,0.516
"(100, 0.05, 0, 15)",0.5321020408163265,0.535
"(100, 0.05, 50, 15)",0.5229795918367347,0.527
"(100, 0.05, 100, 15)",0.5200816326530612,0.523
"(100, 0.05, 0, 20)",0.5412653061224489,0.533
"(100, 0.05, 50, 20)",0.5411632653061225,0.535
"(100, 0.05, 100, 20)",0.541530612244898,0.536
"(200, 0.0001, 0, 10)",0.09961224489795918,0.119
"(200, 0.0001, 50, 10)",0.10385714285714286,0.114
"(200, 0.0001, 100, 10)",0.13240816326530613,0.122
"(200, 0.0001, 0, 15)",0.09973469387755102,0.113
"(200, 0.0001, 50, 15)",0.09975510204081632,0.112
"(200, 0.0001, 100, 15)",0.11555102040816327,0.128
"(200, 0.0001, 0, 20)",0.13159183673469388,0.125
"(200, 0.0001, 50, 20)",0.1390204081632653,0.125
"(200, 0.0001, 100, 20)",0.12912244897959183,0.151
"(200, 0.0005, 0, 10)",0.09973469387755102,0.113
"(200, 0.0005, 50, 10)",0.10020408163265306,0.115
"(200, 0.0005, 100, 10)",0.09961224489795918,0.119
"(200, 0.0005, 0, 15)",0.09961224489795918,0.119
"(200, 0.0005, 50, 15)",0.09961224489795918,0.119
"(200, 0.0005, 100, 15)",0.1593265306122449,0.151
"(200, 0.0005, 0, 20)",0.16122448979591836,0.161
"(200, 0.0005, 50, 20)",0.13795918367346938,0.144
"(200, 0.0005, 100, 20)",0.15636734693877552,0.179
"(200, 0.001, 0, 10)",0.09961224489795918,0.119
"(200, 0.001, 50, 10)",0.09973469387755102,0.113
"(200, 0.001, 100, 10)",0.15322448979591838,0.174
"(200, 0.001, 0, 15)",0.10826530612244897,0.115
"(200, 0.001, 50, 15)",0.17591836734693878,0.178
"(200, 0.001, 100, 15)",0.15871428571428572,0.149
"(200, 0.001, 0, 20)",0.18259183673469387,0.201
"(200, 0.001, 50, 20)",0.21351020408163265,0.214
"(200, 0.001, 100, 20)",0.17046938775510204,0.174
"(200, 0.005, 0, 10)",0.2862857142857143,0.309
"(200, 0.005, 50, 10)",0.29944897959183675,0.307
"(200, 0.005, 100, 10)",0.3000408163265306,0.31
"(200, 0.005, 0, 15)",0.3325714285714286,0.321
"(200, 0.005, 50, 15)",0.336,0.33
"(200, 0.005, 100, 15)",0.3383265306122449,0.325
"(200, 0.005, 0, 20)",0.37144897959183676,0.365
"(200, 0.005, 50, 20)",0.3706326530612245,0.358
"(200, 0.005, 100, 20)",0.37095918367346936,0.348
"(200, 0.01, 0, 10)",0.4006938775510204,0.397
"(200, 0.01, 50, 10)",0.4039795918367347,0.398
"(200, 0.01, 100, 10)",0.4076326530612245,0.403
"(200, 0.01, 0, 15)",0.44848979591836735,0.442
"(200, 0.01, 50, 15)",0.4429387755102041,0.436
"(200, 0.01, 100, 15)",0.4519183673469388,0.432
"(200, 0.01, 0, 20)",0.4686530612244898,0.455
"(200, 0.01, 50, 20)",0.4680204081632653,0.457
"(200, 0.01, 100, 20)",0.46185714285714285,0.453
"(200, 0.05, 0, 10)",0.5138775510204082,0.515
"(200, 0.05, 50, 10)",0.5179183673469387,0.517
"(200, 0.05, 100, 10)",0.519795918367347,0.513
"(200, 0.05, 0, 15)",0.5197551020408163,0.518
"(200, 0.05, 50, 15)",0.5188979591836734,0.518
"(200, 0.05, 100, 15)",0.5137551020408163,0.517
"(200, 0.05, 0, 20)",0.522061224489796,0.519
"(200, 0.05, 50, 20)",0.5166326530612245,0.523
"(200, 0.05, 100, 20)",0.5213469387755102,0.533
"(300, 0.0001, 0, 10)",0.1546530612244898,0.147
"(300, 0.0001, 50, 10)",0.09989795918367347,0.105
"(300, 0.0001, 100, 10)",0.10308163265306122,0.108
"(300, 0.0001, 0, 15)",0.14712244897959184,0.156
"(300, 0.0001, 50, 15)",0.09975510204081632,0.112
"(300, 0.0001, 100, 15)",0.09973469387755102,0.113
"(300, 0.0001, 0, 20)",0.09961224489795918,0.119
"(300, 0.0001, 50, 20)",0.11508163265306122,0.137
"(300, 0.0001, 100, 20)",0.09975510204081632,0.113
"(300, 0.0005, 0, 10)",0.1496326530612245,0.133
"(300, 0.0005, 50, 10)",0.09961224489795918,0.119
"(300, 0.0005, 100, 10)",0.15042857142857144,0.146
"(300, 0.0005, 0, 15)",0.1206530612244898,0.137
"(300, 0.0005, 50, 15)",0.09961224489795918,0.119
"(300, 0.0005, 100, 15)",0.12255102040816326,0.113
"(300, 0.0005, 0, 20)",0.15359183673469387,0.157
"(300, 0.0005, 50, 20)",0.15608163265306121,0.151
"(300, 0.0005, 100, 20)",0.10004081632653061,0.114
"(300, 0.001, 0, 10)",0.09973469387755102,0.113
"(300, 0.001, 50, 10)",0.10065306122448979,0.113
"(300, 0.001, 100, 10)",0.1486938775510204,0.146
"(300, 0.001, 0, 15)",0.18181632653061225,0.188
"(300, 0.001, 50, 15)",0.16924489795918368,0.166
"(300, 0.001, 100, 15)",0.17418367346938776,0.198
"(300, 0.001, 0, 20)",0.17914285714285713,0.186
"(300, 0.001, 50, 20)",0.20438775510204082,0.21
"(300, 0.001, 100, 20)",0.22651020408163267,0.22
"(300, 0.005, 0, 10)",0.30981632653061225,0.299
"(300, 0.005, 50, 10)",0.3086122448979592,0.308
"(300, 0.005, 100, 10)",0.31083673469387757,0.298
"(300, 0.005, 0, 15)",0.3496530612244898,0.337
"(300, 0.005, 50, 15)",0.346265306122449,0.326
"(300, 0.005, 100, 15)",0.3385102040816326,0.331
"(300, 0.005, 0, 20)",0.37383673469387757,0.353
"(300, 0.005, 50, 20)",0.38051020408163266,0.361
"(300, 0.005, 100, 20)",0.38085714285714284,0.36
"(300, 0.01, 0, 10)",0.4122857142857143,0.405
"(300, 0.01, 50, 10)",0.4142857142857143,0.416
"(300, 0.01, 100, 10)",0.4194081632653061,0.405
"(300, 0.01, 0, 15)",0.4518979591836735,0.44
"(300, 0.01, 50, 15)",0.4502244897959184,0.45
"(300, 0.01, 100, 15)",0.4513673469387755,0.44
"(300, 0.01, 0, 20)",0.46855102040816327,0.457
"(300, 0.01, 50, 20)",0.4733673469387755,0.461
"(300, 0.01, 100, 20)",0.4673673469387755,0.457
"(300, 0.05, 0, 10)",0.5130408163265306,0.507
"(300, 0.05, 50, 10)",0.52,0.517
"(300, 0.05, 100, 10)",0.5111020408163265,0.506
"(300, 0.05, 0, 15)",0.524734693877551,0.513
"(300, 0.05, 50, 15)",0.5245714285714286,0.52
"(300, 0.05, 100, 15)",0.5245306122448979,0.515
"(300, 0.05, 0, 20)",0.5230204081632653,0.521
"(300, 0.05, 50, 20)",0.5227755102040816,0.519
"(300, 0.05, 100, 20)",0.5260408163265307,0.522
